new_id,id,title,release_date,runtime,poster_path,backdrop_path,video_path,overview,genre,crew,cast,similar_movie
75,22,캐리비안의 해적: 블랙펄의 저주,2003-07-09,143,http://image.tmdb.org/t/p/original//12utMjX8qV3n5htofYbTK7fVlZN.jpg,http://image.tmdb.org/t/p/w500//8AUQ7YlJJA9C8kWk8P4YNHIcFDE.jpg,,"매력 넘치는 해적 캡틴 잭 스패로우(죠니 뎁 분)에게 수정처럼 맑고 투명한 카리브 해는 어드벤처와 미스터리로 가득찬 세계이다. 그는 현재 해적 생활을 그만두고 한적한 삶을 살고 있다. 그런 그의 인생이 사악한 해적 캡틴 바르보사(제프리 러쉬 분)에 의해 위기를 맞는다. 캡틴 바르보사가 잭 스패로우의 해적선 ‘블랙펄(Black Pearl)’을 훔친 다음, 포트 로열(Port Royal)을 공격하여 총독(조나단 프라이스 분)의 아름다운 딸 엘리자베스 스완(카이라 나이틀리 분)을 납치해 갔기 때문이다. 평민 신분이지만 엘리자베스와 어린 시절 친구인 윌 터너(올란도 블룸 분)는 잭 스패로우와 손을 잡고 영국 함대 중에서도 가장 빠른 배인 H.M.S. 인터셉터(Interceptor) 호를 지휘하여 엘리자베스도 구하고 블랙펄 호도 되찾으려는 작전에 돌입한다.","[12, 14, 28]",[1704],"[85, 118, 114, 116, 1709, 378, 2449, 8691, 1710, 1711, 1712, 12802, 1716, 1715, 21700, 4030, 1717, 1713, 1714, 4031, 9298, 155955, 59056, 116234, 1172661, 82143, 2450, 2452, 82636, 74578, 106514, 1269546, 57252, 88032, 1077834, 931645, 60941, 1269548, 1269549, 1269550, 1269551, 67147, 1269553, 1269554, 1269555, 1269556, 1269557, 1269559, 1269560, 1269561, 1269562, 1269602, 1269604, 145555, 1269605, 1269607, 1269608, 182212, 1269603, 1269606, 1269609, 1196317, 180394, 1269610, 1269611, 1269612, 59215, 74666, 1146942, 1269613, 2022035]","[58, 646, 10488, 166426, 285, 682, 1865, 290250, 303, 1408, 16905, 29882, 11630, 11570, 18993, 71282, 10486, 29130, 26201, 38340]"
76,458723,어스,2019-03-14,116,http://image.tmdb.org/t/p/original//vfNBftZoXsUnNWccz8ew9h8Jicx.jpg,http://image.tmdb.org/t/p/w500//jNUCddkM1fjYcFIcEwFjc7s2H4V.jpg,https://www.youtube.com/embed/VNh9Iwd0vhM,"애들레이드와 게이브 윌슨(루피타 뇽오와 윈스턴 듀크)은 아이들을 데리고 캘리포니아 북부에 있는 아들레이드의 오래된 해변가로 여름 휴가를 떠난다. 다음날 합류 한 타일러 가족(엘리자베스 모스와 팀 하이데커)과 함께 해변에서 하루를 보내지만, 애들레이드는 과거에 겪은 트라우마 증상이 심해지며 나쁜 일이 일어날 것이라는 공포에 시달린다. 밤이 되고 윌슨은 차도에 조용히 서있는 네명의 손을 맞잡은 뭔가를 보게 되는데...","[53, 27]",[291263],"[1267329, 1447932, 2201802, 1915962, 32798, 132856, 1639847, 1425924, 1226497, 1226500, 2097218, 1192163, 2263639, 2075756, 1605467, 523952, 2263635, 929905, 1300090, 2024136, 2263638, 2263641, 2263646, 2263648, 2263649, 2263651, 2263652, 291263]","[594689, 371608, 12150, 357096, 445954, 158011, 948, 949, 956, 984, 10285, 10781, 189, 8090, 2749, 345887, 398175, 238636, 156022, 470229]"
77,424694,보헤미안 랩소디,2018-10-24,134,http://image.tmdb.org/t/p/original//z0lKvIIJGzTBIa22aC0ZhxBxf23.jpg,http://image.tmdb.org/t/p/w500//93xA62uLd5CwMOAs37eQ7vPc1iV.jpg,https://www.youtube.com/embed/XTZko22Ze3o,"공항 수하물 노동자로 일하며 음악의 꿈을 키우던 이민자 출신의 아웃사이더 파록 버사라. 보컬을 구하던 로컬 밴드에 들어가게 되면서 프레디 머큐리라는 이름으로 밴드 퀸을 이끌게 된다. 시대를 앞서가는 독창적인 음악과 화려한 퍼포먼스로 관중들을 사로잡으며 성장하던 퀸은 방송에서 외면을 받을 것이라는 음반사의 반대에도 불구하고 무려 6분 동안 이어지는 실험적인 곡 보헤미안 랩소디로 대성공을 거두며 월드스타 반열에 오른다. 그러나 독보적인 존재감을 뿜어내던 프레디는 솔로 데뷔라는 유혹에 흔들리게 되고, 오랜 시간 함께 해왔던 멤버들과 결별을 선언하게 되는데...","[18, 10402]",[9032],"[17838, 1220123, 1452045, 4787, 86232, 49735, 85718, 2441, 12073, 1227888, 108578, 208095, 2167336, 1428460, 1862433, 1309365, 209370, 2035000, 1547893, 32248, 1742694, 1227575, 1714861, 2047921, 2256762, 2047866, 62972, 2256761, 203177, 1809463, 2256763, 1677041, 1241872, 2256764, 2256765, 2256766, 1477986, 2256767, 1738234, 2256768, 2256769, 2047867, 2256770, 9039, 2256771, 2035001, 2047920, 2047917, 2047919, 95880, 2047918, 2047922, 1654744, 1898962, 216728]","[113833, 504608, 152532, 10139, 369192, 205596, 1420, 397538, 9800, 590, 468, 769, 13446, 1833, 84892, 446354, 398818, 507076, 457136, 393519]"
78,271110,캡틴 아메리카: 시빌 워,2016-04-27,147,http://image.tmdb.org/t/p/original//7zDqxWSMqYME73Qdze3mkrHFqJo.jpg,http://image.tmdb.org/t/p/w500//yi3hZ4mQq8JGyJSi3MBW5nMj1f.jpg,https://www.youtube.com/embed/_MTXJMeT1vY,"어벤져스가 벌인 전투로 많은 사람들이 불의의 사고를 당하는 등 부수적인 피해가 일어나자 정부는 슈퍼히어로 등록제를 추진하려 한다. 어벤져스의 독자적인 판단에 맡기기보다 직접 관리, 감독하겠다는 게 정부의 속내. 아이언맨(로버트 다우니 주니어)은 정부의 방침을 따라야 한다는 입장인 반면, 캡틴 아메리카(크리스 에반스)는 정부의 감시 없이 자유롭게 지구를 지켜야 한다고 주장한다. 어벤져스 내부는 캡틴 아메리카(윈터 솔져, 팔콘, 호크아이, 스칼렛 위치, 앤트맨)와 아이언맨(블랙위도우, 워머신, 블랙 팬서, 비전, 스파이더맨) 두 입장으로 나뉘어 대립하게 되는데...","[12, 28, 878]","[19271, 19272]","[16828, 3223, 1245, 60898, 53650, 1896, 17604, 172069, 6162, 550843, 22226, 84247, 1136406, 3872, 81685, 227, 7060, 3141, 51878, 21134, 15250, 1981, 1502949, 1779511, 1779512, 1779513, 1582803, 1566267, 1779514, 1483700, 116969, 139900, 25135, 1327810, 1779516, 1480044, 1779517, 1003792, 1323073, 1779519, 114634, 1779521, 1779522, 209125, 1779520, 19272, 1779523, 1779524, 1779525, 1779526, 1779527, 1779528, 1779529, 1779530, 1779531, 1779532, 1779533, 1779534, 1779535, 1779536, 1779537, 1779538, 1779539, 1779540, 1779541, 1779542, 1779543, 1779544, 1779545, 1779546, 1779547, 1779548, 1779549, 1779550, 1779551, 1779552, 1779554, 1779557, 1779562, 1779563, 570756, 1779564, 1779565, 1779567, 150194, 1375186, 1779569, 1569801, 161932, 1779570, 7624, 232256, 62105, 78430, 1731337, 1265796, 1779572, 91042, 1738113, 592495, 1524919, 1103625]","[155, 1726, 1771, 10138, 10195, 9738, 36647, 100402, 68721, 246655, 299537, 557, 559, 272, 1724, 1452, 1979, 1924, 1927, 36648]"
79,8966,트와일라잇,2008-11-20,122,http://image.tmdb.org/t/p/original//upJSF3yPDA9JgOJXifiLWMLMMFe.jpg,http://image.tmdb.org/t/p/w500//nEdBHjvRkKwEPD1Ps5A3rRiiLVN.jpg,,"불멸의 뱀파이어와 인간의 위험한 사랑!  그들을 노리는 또 다른 뱀파이어 종족과의 숨막히는 대결!
 창백한 얼굴, 붉은 입술, 짙은 황금빛 눈동자…지상에 존재하지 않을 것 같은 외모의 에드워드에게 매료된 벨라는 그의 숨겨진 비밀을 알게 된다. 바로 그는 108년을 살아온 뱀파이어라는 충격적인 사실. 그러나 그녀는 죽음의 두려움도 잊은 채 에드워드와 위험한 사랑을 시작하고 이로 인해 그들은 또 다른 종족의 뱀파이어로부터 추격을 당한다. 이제 그들의 앞날엔 피할 수 없는 죽음의 그림자가 드리우는데…  2008년 겨울, 사랑을 위한 피의 대결이 시작된다!","[14, 18, 10749]",[19850],"[37917, 11288, 21029, 84214, 56857, 45827, 84215, 53755, 34502, 59252, 84223, 25836, 84225, 58168, 55086, 39391, 56676, 84224, 65225, 1655017, 57995, 1714267, 2141, 10963, 23897, 56856]","[628, 9587, 466282, 24021, 50619, 123553, 24418, 61979, 43923, 10995, 7131, 138, 581, 2268, 630, 10140, 7980, 9880, 11451, 6114]"
80,522681,이스케이프 룸,2019-01-03,99,http://image.tmdb.org/t/p/original//cblZ470f8YuXug9heP9xCWBkz7k.jpg,http://image.tmdb.org/t/p/w500//mWLljCmpqlcYQh7uh51BBMwCZwN.jpg,https://www.youtube.com/embed/uQmu3hwhKzs,"거액의 상금이 걸린 방탈출 게임에 초대된 6명의 사람들. 성별, 연령, 출신도 모두 다른 이들은 오직 초대장만을 가지고 세계 최고의 방탈출 게임 회사 ‘미노스’에 모인다. 하지만 초대자는 나타나지 않고, 예고도 없이 시작되는 게임. 불태워 죽일 듯이 순식간에 방안의 온도가 상승하고 6명의 참가자는 탈출하기 위해 단서를 찾기 시작한다. 죽음의 공포 속에서 아슬아슬하게 다음 방으로 넘어간 참가자들은 오븐 룸, 아이스 룸, 업사이드다운 룸, 포이즌 룸, 일루전 룸, 크러쉬 룸을 거치며 이것이 평범한 게임이 아니란 걸 알게 되는데…","[53, 28, 27, 878]",[1306608],"[1353827, 116088, 151680, 51383, 212154, 1466581, 31387, 1029033, 1573781, 2282251, 181269, 1854264, 1503832, 1657679, 1679882, 1970931, 1353810, 1450471, 1306608, 1612480, 2219585, 60437]",[]
81,627,트레인스포팅,1996-02-23,94,http://image.tmdb.org/t/p/original//6UTzw3kipgTYAJCX8GExoXzcVOx.jpg,http://image.tmdb.org/t/p/w500//Aw0z8bUhGljT0ots6udf1MTLEMi.jpg,,"스코틀랜드 에딘버러의 뒷골목에 살고 있는 렌튼, 스퍼드, 벡비, 식보이, 토미는 아무런 희망 없이 하루하루를 살아간다. 이들에게 있어 유일한 즐거움은 마약을 하는 것이다. 이들은 마약을 사기 위해 강도 행각을 벌이고, 아기가 마약을 먹고 죽는 상황까지 벌어지게 된다. 그 후 백화점을 털던 스퍼드는 실형을 선고 받고, 렌튼은 끔찍한 과정을 거쳐 마약을 끊고 취직을 한다. 건실하던 토미는 에이즈로 죽고, 벡비는 장물아비로, 식보이는 포주 노릇을 한다. 하지만 이것도 잠시, 이들은 다시 모여 마약을 팔아 큰 돈을 챙기고, 렌튼은 친구들이 잠든 사이에 돈가방을 들고 혼자 달아나는 사건이 벌어지는데...","[18, 80]",[2034],"[3061, 1125, 9012, 18023, 9015, 9013, 3064, 2467, 9016, 1837, 9017, 1834, 2258, 20056, 36083, 8998, 94740, 1469826, 1469829, 1220473, 79648, 1231388, 1626620]","[1429, 1878, 180863, 302, 13446, 1359, 179144, 4836, 245, 747, 204082, 109414, 935, 626, 509, 510, 13, 78, 185, 6878]"
82,269149,주토피아,2016-02-11,108,http://image.tmdb.org/t/p/original//swDwD4rkXpaXUgztAbfwf7lP4e.jpg,http://image.tmdb.org/t/p/w500//mhdeE1yShHTaDbJVdWyTlzFvNkr.jpg,https://www.youtube.com/embed/K4OJXmoakF4,"어릴 적부터 경찰이 꿈이었던 토끼 주디 홉스(지니퍼 굿윈)는 주변의 만류에도 불구하고 경찰학교에 들어가 당당히 수석으로 졸업한다. 온갖 동물들이 모여 살며 교양 있고 세련된 라이프 스타일을 주도하는 대도시 주토피아에 자원한 주디는 의욕을 안고 출근하지만, 상사는 작은 토끼라는 이유로 주차관리 같은 소일거리만 시킨다. 따분하게 업무를 보던 주디는 아이스크림 불법 판매를 일삼는 사기꾼 여우 닉 와일드(제이슨 베이트먼)를 알게 되고, 그와 함께  48시간 안에 =주토피아에서 벌어지고 있는 연쇄 실종사건을 추적해야만 하는데...","[16, 12, 10751, 35]","[76595, 165787]","[417, 23532, 446511, 17605, 6944, 18999, 21088, 213001, 5149, 27530, 8396, 63208, 40462, 108253, 77880, 31531, 41565, 34521, 60739, 1214974, 165787, 76595, 1318201, 1610446, 567562, 1456290, 75599, 1502450, 1374597, 1447307, 1340677, 1610447, 1610448, 1610449, 1610450, 186605, 1462583, 1610451, 1610452, 1223658, 1643257, 967699, 1995126, 44029, 96997, 1995232, 1995233, 1995079, 1995234, 1995235, 1741312, 206047, 1995236, 1652371]","[278927, 10315, 12877, 940, 101299, 338970, 346364, 277685, 27576, 368940, 346685, 15018, 11837, 15907, 9507, 18994, 23173, 46845, 334028, 70196]"
83,287424,매기,2015-05-08,95,http://image.tmdb.org/t/p/original//wOkgQgimnScuFCF50l69zzFkHQb.jpg,http://image.tmdb.org/t/p/w500//uCI4vNT4u9xOIU3pKV3qeaFcuO9.jpg,,"좀비 바이러스로 인해 폐허가 된 세상,  ‘웨이드’는 편지 한 통만을 남긴 채 갑자기 사라진 딸 ‘매기’를 찾아 헤맨다.  가까스로 찾은 ‘매기’는 좀비 바이러스에 감염된 상태.  그런 딸을 차마 격리시설에 보낼 수 없는 ‘웨이드’는 어렵사리 ‘매기’를 집으로 데려온다.  ‘웨이드’는 희망을 놓지 않고 ‘매기’를 지극 정성으로 보살피지만,  점점 좀비의 본능이 강해지는 ‘매기’로 인해 마을 사람들은 모두 불안에 떨고  그녀를 딸처럼 아끼던 새엄마 마저 집을 떠나고 만다.  결코 딸을 포기할 수 없는 아빠와, 아빠를 해칠까 두려운 딸.  이들은 어떤 선택을 하게 될까?","[27, 18, 9648]",[1354171],"[1100, 17140, 20810, 60881, 129868, 1485159, 204845, 1415436, 1123886, 1465051, 1797595, 41338, 1133063, 283807, 1269495, 931104, 1411664, 1797599, 1797600, 483255, 1317688, 205287, 1456719, 1410428, 1096595, 565498]","[82654, 19908, 6479, 636, 198663, 72190, 294254, 11309, 9739, 10803, 604, 605, 157350, 335984, 336843, 76341, 500664, 485415, 8408, 12140]"
84,280217,레고 무비 2,2019-01-26,106,http://image.tmdb.org/t/p/original//if4POmDLhJX4Cgiddr1PudDhde8.jpg,http://image.tmdb.org/t/p/w500//8kPozGb4BDrcWBSsGPrkULG2tP9.jpg,https://www.youtube.com/embed/z2O9-S9deJU,"시스타 행성의 지멋대로 여왕의 지시로 듀플로 외계인들이 레고 마을을 침공한다. 어마무시 장군이 친구들을 납치하자 에밋은 우주로의 여행을 떠나는데… 에밋과 친구들의 대모험, 이번엔 우주다! 준비됐나요?","[28, 12, 16, 35, 10751, 878, 14]",[64151],"[73457, 9281, 21200, 1230868, 968367, 88029, 17039, 95101, 52792, 23659, 1340685, 1704640, 38673, 21007, 98103, 222121, 98105, 117642, 71189, 198150, 5469, 62831, 1468779, 62863, 62, 65698, 1214183, 1370753, 1370757, 1453793, 1784328, 1923580, 1370756, 2223651, 1784322, 64151, 155267, 2223654, 1364656, 144816, 1496694, 1686000, 1832032]","[137106, 324849, 382512, 322456, 300424, 1924, 1452, 49521, 44912, 13183, 141052, 297762, 297802, 487670, 382322, 209112, 287947, 217993, 487672, 8536]"
85,324552,존 윅 - 리로드,2017-02-08,122,http://image.tmdb.org/t/p/original//rlKj5yJpxFZSgntZ6sUXJlfJ4.jpg,http://image.tmdb.org/t/p/w500//dQ6s3Ud2KoOs3LKw6xgZr1cw7Yq.jpg,,"업계 최고의 레전드 킬러 ‘존 윅’. 은퇴 후 평화로운 삶을 꿈꾸던 그의 계획은  ‘국제 암살자 연합’을 탈취하려는 옛 동료의 계획과 함께 산산조각난다.  친구의 목숨을 구하기 위해 로마로 향하는 ‘존 윅’,  하지만 그곳에는 전세계의 암살자들이 그를 노리고 있는데…","[53, 28, 80]",[40644],"[6384, 59270, 6972, 2975, 4238, 1246972, 8776, 129101, 5723, 18354, 1218218, 1737, 53, 22383, 11115, 1476038, 187919, 105238, 128248, 1526122, 140616, 1465304, 1691381, 1461314, 1560371, 1691376, 1691377, 1691378, 1691379, 1827559, 1653336, 1691380, 1544847, 1358980, 1387660, 1747919, 1827574, 1461311, 1691382, 1316498, 1447869, 19490, 1365505, 1172802, 52682, 103060, 1582803, 1547514, 1601441, 930327, 568546, 1454322, 2271233, 68330, 1142261, 1089920, 1493726, 1492293, 1825885]","[9777, 8456, 109414, 179144, 8363, 7516, 15992, 175, 325133, 9282, 302, 238, 240, 242, 931, 979, 627, 1368, 8882, 8960]"
86,76338,토르: 다크 월드,2013-10-29,112,http://image.tmdb.org/t/p/original//7Cf6P1bsgrRqpvjsNyMr74Dvm8g.jpg,http://image.tmdb.org/t/p/w500//3FweBee0xZoY77uO1bhUOlQorNH.jpg,https://www.youtube.com/embed/Og71gOvgn6M,"어벤져스의 뉴욕 사건 후, 다시 신들의 고향인 아스가르드 왕국으로 돌아간 토르(크리스 헴스워스)와 로키(톰 히들스턴). 지구를 위협한 로키는 지하 감옥에 갇히고, 토르는 아버지 오딘(안소니 홉킨스)과 함께 우주의 질서를 재정립하기 위해 나선다. 1년 후, 지구에 혼자 남은 제인(나탈리 포트만)은 우연히 태초부터 존재해왔던 어둠의 종족 다크 엘프의 무기 에테르를 얻게 된다. 이 사실을 안 다크엘프의 리더 말레키스는 에테르를 되찾기 위해 제인과 아스가르드를 공격하고, 토르는 사랑하는 여인 제인과 아스가르드 왕국을 지키기 위해 로키에게 위험한 동맹을 제안하게 된다.","[28, 12, 14]",[47005],"[74568, 524, 91606, 4173, 2040, 59817, 69899, 56614, 13275, 17605, 14343, 31164, 52852, 1640, 2506, 19901, 1270111, 1381866, 1743768, 1743769, 1743770, 1743771, 1743772, 1743773, 1132749, 1269487, 1743774, 1266313, 1743775, 1743776, 40477, 206724, 1414711, 3901, 7624, 1743778, 1224188, 66441, 87115, 2220, 16828, 1121, 82639, 73269]","[10195, 9738, 246655, 36647, 1726, 1771, 68721, 10138, 1924, 1927, 1452, 1979, 271110, 100402, 263115, 284053, 383498, 320288, 299537, 8536]"
87,102899,앤트맨,2015-07-14,117,http://image.tmdb.org/t/p/original//t2nmygLsQncku8vm6AHnQIPe1br.jpg,http://image.tmdb.org/t/p/w500//kvXLZqY0Ngl1XSw7EaMQO0C1CCj.jpg,https://www.youtube.com/embed/KNjvnxIFA94,"하나뿐인 딸에게 멋진 아빠이고 싶지만 현실은 생계형 도둑인 스콧 랭. 하지만 전과자인 스콧의 새 출발은 번번이 좌절된다. 어느 날 그에게 몸을 자유자재로 늘리거나 줄일 수 있는 핌 입자를 개발한 과학자 행크 핌이 찾아와 수트와 헬멧을 건네며 앤트맨이 되어 줄 것을 요청한다. 행크는 앤트맨의 기술이 악용되는 것을 막기 위해 스콧에게 접근했고, 스콧을 앤트맨으로 훈련시켜 그 비밀기술을 훔쳐내려는 계획을 짠다. 어리둥절하지만 일단 한번 해보기로 결심한 스콧은 행크 핌의 딸인 호프의 도움을 받아 점차 히어로의 면모를 갖추어가게 되는데...","[878, 28, 12]",[59026],"[22226, 3392, 19034, 74541, 21127, 53650, 20750, 1360010, 454, 83854, 76126, 65829, 39459, 21134, 42993, 83187, 1224999, 1220103, 141762, 51302, 26495, 1224311, 1156046, 1267375, 7624, 16828, 60898, 78798, 1181556, 1502943, 1502944, 1382011, 1502945, 1502946, 112546, 971519, 1502947, 1502948, 78885, 558899, 1187061, 1502949, 210842, 52483, 1060081, 1502950, 1502951, 1502952, 1502953, 1209727, 1363395, 186573, 1502954, 1502955, 1502956, 1502957, 1291797, 1463672, 1502958, 210312, 1445583, 237163, 1545551, 1502963, 549524, 81687, 1348580]","[1726, 9738, 36647, 1771, 557, 1452, 10138, 10195, 1924, 1927, 1979, 363088, 246655, 271110, 68721, 99861, 100402, 299537, 8536, 9531]"
88,491418,인스턴트 패밀리,2018-11-16,118,http://image.tmdb.org/t/p/original//dic3GdmMpxxfkCQfvZnasb5ZkSG.jpg,http://image.tmdb.org/t/p/w500//lwICpzZudw8BZ0bODaHgRWCdioB.jpg,,"피트와 엘리 부부는 직접 자신들의 아이를 낳는 대신 입양을하기로 하지만, 그들의 계획과는 달리 대부분의 가정에서 입양하기를 꺼리는 십 대 아이 세 명을 입양하게 되는 상황에 놓인다.  서로가 서로의 새로운 가족이 되는 과정 속에서 그들은 갈등을 겪게 되지만 점차 진정한 가족의 의미를 깨닫게 되는데…","[35, 18]",[74619],"[13240, 9827, 1428070, 452, 14415, 220088, 6944, 1172381, 2000657, 1303090, 1238012, 38085, 1334569, 1024312, 96316, 168875, 1944275, 1758632, 1381393, 1216355, 1737299, 3234, 6321, 1856992, 1968891, 2247343, 2247344, 2091802, 1248320, 209723, 2247340, 64135, 203397, 1383509, 2247345, 16459, 1609622, 1654872, 2247348, 1952353, 1945637, 1650191, 1985574, 2247361, 2247362, 1602573]","[449176, 26280, 184352, 338189, 21634, 377154, 10139, 383526, 261776, 11386, 2759, 472451, 113833, 119675, 501902, 105526, 322127, 548537, 376867, 11703]"
89,428078,모털 엔진,2018-11-27,129,http://image.tmdb.org/t/p/original//dpnzsvHdEHorgF88jt68c3wLaj5.jpg,http://image.tmdb.org/t/p/w500//jnOuttTfG9KKpmOZtprC4pA1AlZ.jpg,https://www.youtube.com/embed/0hhyRnb2T3Y,"움직이는 모든 것을 집어삼키려는 거대도시 ‘런던’. 탐욕스러운 거대도시 런던으로부터 세상을 지키려는 ‘저항 세력’. 숨겨진 공중도시 ‘에어 헤이븐’. 60분 전쟁으로 지구가 멸망한 황폐해진 미래, 인류의 생존이 걸린 움직이는 도시들의 전쟁. 끝내고 싶다면 모든 것을 삼켜야 한다","[12, 14]",[1419579],"[586286, 118616, 1331, 1712372, 1624444, 1681867, 8979, 32747, 5414, 205427, 1628687, 1204264, 1753341, 2186683, 1267773, 1331950, 1542379, 15342, 15092, 81877, 1046903, 1579725, 41785, 1217083, 1356914, 2231244, 1235539, 1435850, 1440014, 41784, 1207265, 240024, 1440644, 2253148, 2231261, 1298966, 397312, 2253146, 2237813, 2237815, 25134, 1305610, 2253155, 2253152, 2253154]","[281957, 101299, 131631, 9093, 7980, 8810, 49529, 333339, 262500, 262504, 12244, 131634, 70160, 157350, 185, 345887, 294254, 336843, 198663, 238636]"
90,302349,아이언 스카이2: 더 커밍 레이스,2019-01-25,90,http://image.tmdb.org/t/p/original//pONHJTsLWi5oADisMqunEEQLpsd.jpg,http://image.tmdb.org/t/p/w500//lg97HvXE6XAk0Z0aCbuOlx2Ayiv.jpg,,"2047년, 달 나치의 침략으로 멸망해버린 지구. 살아남은 마지막 인류는 달의 뒷면으로 이주해 살아간다. 하지만 인구 과잉에 물자 부족까지, 인간들이 살아가기엔 너무나 열악하다. 달에서 버틸 수 있는 시간도 얼마 남지 않은 상황에서 ‘오비’는 인류를 구할 단 하나의 방법이 지구에 있다는 사실을 알게 되는데…","[28, 35, 14, 878, 12]",[66212],"[1646, 6674, 78021, 936496, 79760, 6764, 1437638, 36423, 1413424, 102517, 1197058, 146608, 1635744, 1635747, 1635749, 1366895, 1635750, 1635751, 1635752, 1635753, 1202628, 1635754, 1626272, 1635755, 585019, 1635756, 1635757, 1202295, 1635758, 60805, 239793]","[329, 1771, 351286, 11372, 424, 637, 228150, 135397, 505954, 10679, 14574, 88751, 423, 289, 7862, 105864, 16869, 12144, 369885, 289222]"
91,672,해리 포터와 비밀의 방,2002-11-13,160,http://image.tmdb.org/t/p/original//kJGAdaGGk4YB2l43kBPgVjAHZ6Z.jpg,http://image.tmdb.org/t/p/w500//avqzwKn89VetTEvAlBePt3Us6Al.jpg,https://www.youtube.com/embed/5s8hdouZmG8,"해리 포터에겐 이번 여름방학이 별로 즐겁질 못했다. 마법이라면 질색을 하는 페투니아 이모(피오나 쇼 분)와 버논 이모부(리차드 그리피스 분)의 구박도 그렇지만, 무엇보다 속상한 건 단짝이었던 론 위즐리(루퍼트 그린트 분)와 헤르미온느 그레인저(엠마 왓슨 분)가 그 사이 자신을 까맣게 잊었는지 자신의 편지에 답장 한 통 없다는 것.  그러던 어느날 꼬마 집요정 도비가 해리의 침실에 나타나 뜻밖의 얘기를 한다. 호그와트 마법학교로 돌아가면 무서운 일을 당할 거라는 것. 도비는 해리를 학교에 못 가게 하려고 자신이 여태까지 론과 헤르미온느의 답장을 가로채 왔음을 고백한다. 그러나 도비와 더즐리 가족의 방해에도 불구, 해리는 론과 그의 형제들이 타고 온 하늘을 나는 자동차를 타고 이모집을 탈출, 따뜻한 가족애가 넘치는 론 위즐리의 집으로 간다.","[12, 14, 10751]",[10965],"[10980, 10989, 10990, 194, 4566, 10993, 11181, 1923, 10978, 11180, 10991, 96841, 11355, 1834, 13014, 96851, 140368, 10983, 10981, 10982, 8930, 477, 20999, 956224, 11212, 234923, 234922, 11179, 1364032, 10992, 11184, 23076, 6199, 9138, 8444, 1797002, 871100, 11183, 1090782, 11185, 11186, 10655, 740, 11177, 1797000, 1796502, 1797001, 1090783, 1797003, 58778, 1643, 10988, 14950, 11182, 11178, 203538, 10986, 1797009, 105823, 94020, 1507605, 1815748]","[675, 767, 671, 673, 674, 68728, 630, 11527, 12445, 60304, 122, 2312, 11976, 129, 12444, 4935, 10140, 10693, 284052, 290595]"
92,298250,직쏘,2017-10-26,92,http://image.tmdb.org/t/p/original//7cI6V7M6S64o9VGZYTIQCcACAsT.jpg,http://image.tmdb.org/t/p/w500//e3ofKYdZ3jgNYuCriE5AAsHp4L6.jpg,,도심 한복판에서 사람들이 한 명씩 살해 된 채 곳곳에서 발견된다. 모든 수사 결과와 증거는 이미 사망한 존 크레이머 일명 직쏘를 범인으로 지목하는데…,"[80, 27, 9648, 53]","[56501, 56502]","[1228915, 2144, 540, 1685904, 957076, 43286, 948533, 1001736, 943913, 1495933, 1274964, 168625, 1854762, 2090383, 1776258, 1512130, 1776257, 1723913, 1776255, 1854761, 1854760, 1754368, 1854759, 1670530]","[10781, 74997, 594689, 588, 13492, 9568, 10029, 8090, 21407, 15069, 473149, 1696, 16764, 310137, 9373, 12521, 398175, 190469, 156022, 97051]"
93,284052,닥터 스트레인지,2016-10-25,115,http://image.tmdb.org/t/p/original//znj607KGARz7dcNy5p0odxj17jU.jpg,http://image.tmdb.org/t/p/w500//tFI8VLMgSTTU38i8TIsklfqS9Nl.jpg,https://www.youtube.com/embed/xNcJ0lIDPkE,"오만함과 실력 모두 최고인 신경외과 의사 닥터 스티븐 스트레인지(베네딕트 컴버배치)는 운전 중에 핸드폰을 한 대가로 두 손의 신경이 끊어지는 심각한 부상을 입고 큰 상심에 빠진다. 게다가 모난 말들로 사랑하는 여인 크리스틴 팔머(레이첼 맥아담스)마저 그의 곁을 떠나게 만든다. 그는 치료를 위해 히말라야의 영적 지도자, 에인션트 원(틸다 스윈튼)을 만나 마지막 희망을 걸고 수련을 시작한다. 스트레인지는 빠르게 마법을 터득해 나가는 동시에 세계의 작동원리와 우주를 정복하려는 도르마무 일당의 계략을 알게 된다.","[28, 12, 14, 878]",[55499],"[71580, 5294, 53714, 30082, 1019, 3063, 72873, 4589, 78110, 1070721, 126802, 1697472, 1703906, 1372694, 1697473, 1697474, 6975, 357551, 1785902, 1782075, 84073, 202775, 113652, 1167481, 1785904, 7624, 1698130, 1777516, 1480047, 1785905, 1785906, 1743520, 1663439, 1743575, 1366885, 1785909, 1502439, 1785910, 1588173, 1689329, 1614440, 1785911, 1785912, 1660249, 1265273, 1277053, 1569812, 1653352, 1713820, 1599280, 1785921, 1785922, 1363053, 1744095, 1713832, 1785923, 1768738, 1785924, 1785925, 1540271, 1753020, 1785931, 1394361, 74568]","[287947, 1924, 1927, 1452, 49521, 44912, 9738, 141052, 263115, 297762, 299536, 246655, 209112, 299537, 8536, 30061, 9531, 558, 9651, 15359]"
